Running data/glass.data.new.txt Experiment with positive class = 1
Average Error Rate: 0.3463414634146341
Standard Deviation: 0.06616907300610017
Learned Naive Bayes Distribution: 
Keys are structured as follows: (feature#, possible domain values 0 or 1, 'label', label value)
Special Key's that are ('label', possible_class_value) are the percentage of the distribution with that class label
{ (0, 0, 'label', 0): 0.9911504424778761,
  (12, 0, 'label', 0): 0.672566371681416,
  (12, 0, 'label', 1): 1.0,
  (12, 1, 'label', 0): 0.336283185840708,
  (12, 1, 'label', 1): 0.018867924528301886,
  (13, 0, 'label', 0): 0.9823008849557522,
  (13, 0, 'label', 1): 1.0,
  (13, 1, 'label', 0): 0.02654867256637168,
  (13, 1, 'label', 1): 0.018867924528301886,
  (14, 0, 'label', 0): 0.9646017699115044,
  (14, 0, 'label', 1): 1.0,
  (14, 1, 'label', 0): 0.04424778761061947,
  (14, 1, 'label', 1): 0.018867924528301886,
  (15, 0, 'label', 0): 0.9203539823008849,
  (15, 0, 'label', 1): 1.0,
  (15, 1, 'label', 0): 0.08849557522123894,
  (15, 1, 'label', 1): 0.018867924528301886,
  (16, 0, 'label', 0): 0.672566371681416,
  (16, 0, 'label', 1): 0.41509433962264153,
  (16, 1, 'label', 0): 0.336283185840708,
  (16, 1, 'label', 1): 0.6037735849056604,
  (17, 0, 'label', 0): 0.7964601769911505,
  (17, 0, 'label', 1): 0.6037735849056604,
  (17, 1, 'label', 0): 0.21238938053097345,
  (17, 1, 'label', 1): 0.41509433962264153,
  (18, 0, 'label', 0): 1.0,
  (18, 0, 'label', 1): 0.9811320754716981,
  (18, 1, 'label', 0): 0.008849557522123894,
  (18, 1, 'label', 1): 0.03773584905660377,
  (19, 0, 'label', 0): 0.911504424778761,
  (19, 0, 'label', 1): 0.8113207547169812,
  (19, 1, 'label', 0): 0.09734513274336283,
  (19, 1, 'label', 1): 0.20754716981132076,
  (20, 0, 'label', 0): 0.5309734513274337,
  (20, 0, 'label', 1): 0.2641509433962264,
  (20, 1, 'label', 0): 0.4778761061946903,
  (20, 1, 'label', 1): 0.7547169811320755,
  (21, 0, 'label', 0): 0.6902654867256637,
  (21, 0, 'label', 1): 0.9622641509433962,
  (21, 1, 'label', 0): 0.3185840707964602,
  (21, 1, 'label', 1): 0.05660377358490566,
  (22, 0, 'label', 0): 0.911504424778761,
  (22, 0, 'label', 1): 1.0,
  (22, 1, 'label', 0): 0.09734513274336283,
  (22, 1, 'label', 1): 0.018867924528301886,
  (23, 0, 'label', 0): 0.9646017699115044,
  (23, 0, 'label', 1): 1.0,
  (23, 1, 'label', 0): 0.04424778761061947,
  (23, 1, 'label', 1): 0.018867924528301886,
  (24, 0, 'label', 0): 1.0,
  (24, 0, 'label', 1): 1.0,
  (24, 1, 'label', 0): 0.008849557522123894,
  (24, 1, 'label', 1): 0.018867924528301886,
  (25, 0, 'label', 0): 0.9292035398230089,
  (25, 0, 'label', 1): 1.0,
  (25, 1, 'label', 0): 0.07964601769911504,
  (25, 1, 'label', 1): 0.018867924528301886,
  (26, 0, 'label', 0): 0.9026548672566371,
  (26, 0, 'label', 1): 0.7735849056603774,
  (26, 1, 'label', 0): 0.10619469026548672,
  (26, 1, 'label', 1): 0.24528301886792453,
  (27, 0, 'label', 0): 0.3893805309734513,
  (27, 0, 'label', 1): 0.4339622641509434,
  (27, 1, 'label', 0): 0.6194690265486725,
  (27, 1, 'label', 1): 0.5849056603773585,
  (28, 0, 'label', 0): 0.8141592920353983,
  (28, 0, 'label', 1): 0.8113207547169812,
  (28, 1, 'label', 0): 0.19469026548672566,
  (28, 1, 'label', 1): 0.20754716981132076,
  (29, 0, 'label', 0): 0.9734513274336283,
  (29, 0, 'label', 1): 1.0,
  (29, 1, 'label', 0): 0.035398230088495575,
  (29, 1, 'label', 1): 0.018867924528301886,
  (30, 0, 'label', 0): 0.7876106194690266,
  (30, 0, 'label', 1): 1.0,
  (30, 1, 'label', 0): 0.22123893805309736,
  (30, 1, 'label', 1): 0.018867924528301886,
  (31, 0, 'label', 0): 0.2743362831858407,
  (31, 0, 'label', 1): 0.018867924528301886,
  (31, 1, 'label', 0): 0.7345132743362832,
  (31, 1, 'label', 1): 1.0,
  (32, 0, 'label', 0): 0.9646017699115044,
  (32, 0, 'label', 1): 1.0,
  (32, 1, 'label', 0): 0.04424778761061947,
  (32, 1, 'label', 1): 0.018867924528301886,
  (33, 0, 'label', 0): 1.0,
  (33, 0, 'label', 1): 1.0,
  (33, 1, 'label', 0): 0.008849557522123894,
  (33, 1, 'label', 1): 0.018867924528301886,
  (34, 0, 'label', 0): 1.0,
  (34, 0, 'label', 1): 1.0,
  (34, 1, 'label', 0): 0.008849557522123894,
  (34, 1, 'label', 1): 0.018867924528301886,
  (35, 0, 'label', 0): 0.9823008849557522,
  (35, 0, 'label', 1): 1.0,
  (35, 1, 'label', 0): 0.02654867256637168,
  (35, 1, 'label', 1): 0.018867924528301886,
  (36, 0, 'label', 0): 0.9911504424778761,
  (36, 0, 'label', 1): 1.0,
  (36, 1, 'label', 0): 0.017699115044247787,
  (36, 1, 'label', 1): 0.018867924528301886,
  (37, 0, 'label', 0): 0.9469026548672567,
  (37, 0, 'label', 1): 1.0,
  (37, 1, 'label', 0): 0.061946902654867256,
  (37, 1, 'label', 1): 0.018867924528301886,
  (38, 0, 'label', 0): 0.3008849557522124,
  (38, 0, 'label', 1): 0.11320754716981132,
  (38, 1, 'label', 0): 0.7079646017699115,
  (38, 1, 'label', 1): 0.9056603773584906,
  (39, 0, 'label', 0): 0.8495575221238938,
  (39, 0, 'label', 1): 0.9056603773584906,
  (39, 1, 'label', 0): 0.1592920353982301,
  (39, 1, 'label', 1): 0.11320754716981132,
  (40, 0, 'label', 0): 0.9557522123893806,
  (40, 0, 'label', 1): 1.0,
  (40, 1, 'label', 0): 0.05309734513274336,
  (40, 1, 'label', 1): 0.018867924528301886,
  (41, 0, 'label', 0): 0.9646017699115044,
  (41, 0, 'label', 1): 1.0,
  (41, 1, 'label', 0): 0.04424778761061947,
  (41, 1, 'label', 1): 0.018867924528301886,
  (42, 0, 'label', 0): 0.26548672566371684,
  (42, 0, 'label', 1): 0.05660377358490566,
  (42, 1, 'label', 0): 0.7433628318584071,
  (42, 1, 'label', 1): 0.9622641509433962,
  (43, 0, 'label', 0): 0.9203539823008849,
  (43, 0, 'label', 1): 0.9811320754716981,
  (43, 1, 'label', 0): 0.08849557522123894,
  (43, 1, 'label', 1): 0.03773584905660377,
  (44, 0, 'label', 0): 0.9292035398230089,
  (44, 0, 'label', 1): 0.9811320754716981,
  (44, 1, 'label', 0): 0.07964601769911504,
  (44, 1, 'label', 1): 0.03773584905660377,
  (45, 0, 'label', 0): 0.9203539823008849,
  (45, 0, 'label', 1): 1.0,
  (45, 1, 'label', 0): 0.08849557522123894,
  (45, 1, 'label', 1): 0.018867924528301886,
  (46, 0, 'label', 0): 0.9911504424778761,
  (46, 0, 'label', 1): 1.0,
  (46, 1, 'label', 0): 0.017699115044247787,
  (46, 1, 'label', 1): 0.018867924528301886,
  (47, 0, 'label', 0): 0.9823008849557522,
  (47, 0, 'label', 1): 1.0,
  (47, 1, 'label', 0): 0.02654867256637168,
  (47, 1, 'label', 1): 0.018867924528301886,
  (48, 0, 'label', 0): 0.3274336283185841,
  (48, 0, 'label', 1): 0.37735849056603776,
  (48, 1, 'label', 0): 0.6814159292035398,
  (48, 1, 'label', 1): 0.6415094339622641,
  (49, 0, 'label', 0): 0.9026548672566371,
  (49, 0, 'label', 1): 0.8867924528301887,
  (49, 1, 'label', 0): 0.10619469026548672,
  (49, 1, 'label', 1): 0.1320754716981132,
  (50, 0, 'label', 0): 0.8849557522123894,
  (50, 0, 'label', 1): 0.8679245283018868,
  (50, 1, 'label', 0): 0.12389380530973451,
  (50, 1, 'label', 1): 0.1509433962264151,
  (51, 0, 'label', 0): 0.9203539823008849,
  (51, 0, 'label', 1): 0.8867924528301887,
  (51, 1, 'label', 0): 0.08849557522123894,
  (51, 1, 'label', 1): 0.1320754716981132,
  (52, 0, 'label', 0): 0.9734513274336283,
  (52, 0, 'label', 1): 1.0,
  (52, 1, 'label', 0): 0.035398230088495575,
  (52, 1, 'label', 1): 0.018867924528301886,
  (53, 0, 'label', 0): 1.0,
  (53, 0, 'label', 1): 1.0,
  (53, 1, 'label', 0): 0.008849557522123894,
  (53, 1, 'label', 1): 0.018867924528301886,
  ('label', 0): 0.6829268292682927,
  ('label', 1): 0.3170731707317073}

Last Cross Validation Set Predicted Values: 
(Predicted Value, Actual Value)
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 0
[(1, 0.8393458499792341), (0, 0.16065415002076588)], 0
[(0, 0.9919939656907995), (1, 0.008006034309200638)], 0
[(0, 0.9999998359305277), (1, 1.6406947227004602e-07)], 0
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 0
[(0, 0.9999997457347971), (1, 2.542652029247678e-07)], 0
[(0, 0.8909695448968182), (1, 0.10903045510318177)], 0
[(1, 0.9575123187398895), (0, 0.04248768126011056)], 0
[(1, 0.8393458499792341), (0, 0.16065415002076588)], 0
[(0, 0.500241862470572), (1, 0.4997581375294281)], 0
[(1, 0.9613666007231128), (0, 0.03863339927688729)], 0
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 0
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 0
[(0, 0.6700346755788303), (1, 0.3299653244211696)], 0
[(1, 0.9792464546077194), (0, 0.02075354539228059)], 0
[(1, 0.9348144892774504), (0, 0.06518551072254974)], 0
[(0, 0.9999519938677056), (1, 4.8006132294443555e-05)], 0
[(1, 0.9010783629714666), (0, 0.09892163702853347)], 0
[(0, 0.9976872739595489), (1, 0.00231272604045103)], 0
[(1, 0.8393458499792341), (0, 0.16065415002076588)], 0
[(0, 0.9995139923512082), (1, 0.00048600764879182517)], 0
[(0, 0.5582891043000391), (1, 0.44171089569996086)], 0
[(1, 0.9458438784080643), (0, 0.05415612159193571)], 0
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 0
[(1, 0.8900700565328545), (0, 0.10992994346714545)], 0
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 0
[(0, 0.9997655815241553), (1, 0.0002344184758446563)], 0
[(0, 0.9757799316377308), (1, 0.0242200683622692)], 0
[(1, 0.9554488342781455), (0, 0.044551165721854386)], 1
[(1, 0.9458438784080643), (0, 0.05415612159193571)], 1
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 1
[(1, 0.9458438784080643), (0, 0.05415612159193571)], 1
[(1, 0.8352638221728466), (0, 0.1647361778271535)], 1
[(1, 0.9517076505229644), (0, 0.0482923494770356)], 1
[(1, 0.9677094417462382), (0, 0.032290558253761835)], 1
[(0, 0.9535962014866686), (1, 0.04640379851333144)], 1
[(1, 0.8393458499792341), (0, 0.16065415002076588)], 1
[(1, 0.9677094417462382), (0, 0.032290558253761835)], 1
[(1, 0.5226695313181766), (0, 0.47733046868182344)], 1
[(1, 0.8756387453537909), (0, 0.12436125464620905)], 1
[(1, 0.8502549993399379), (0, 0.1497450006600622)], 1
